conversation_id,text,person_id,time
FirstGame_1_12,Well i had a 2 meet the minimum payload with 536 but its recharge was 6.40 and 6.23. we also made a steel one that was extremely strong in payload but it was bad in all the other categories.,akash v,10/17/13 9:52
FirstGame_1_12,My previous team came up with a prototype that had 876 payload with a 6.58 recharge interval while also being relatively inexpensive and safe,jimmy i,10/17/13 9:52
FirstGame_2_12,"Payload was around 650, agility around 250, recharge around 5.5, cost around 14500, safety around 175",joseph h,10/17/13 9:52
FirstGame_3_12,"My recommended one has a payload of 876, agility of 218, recharge interval 6.58, cost $13,280, and RPN of 192.",margaret n,10/17/13 9:52
FirstGame_4_12,Our group used piezoelectric and Strain Gauge,alexander b,10/17/13 9:52
FirstGame_4_12,My team tended towards the piezoelectric control sensor because of its general well-roundedness.,jordan l,10/17/13 9:52
FirstGame_4_12,How about Control?,mitchell h,10/17/13 9:52
FirstGame_4_12,My group used the Piezoelectric,mitchell h,10/17/13 9:52
FirstGame_4_12,We tested all three.,tiffany x,10/17/13 9:52
FirstGame_4_12,Sorry 3/4,tiffany x,10/17/13 9:52
FirstGame_5_12,My first question is does anyone think we need to test below ROM 3?   also would it be worth it to test ROM 4?,joseph k,10/17/13 9:52
FirstGame_2_12,Amelia could you describe how well yours performed in each one? Generally speaking not mathematically yet,joseph h,10/17/13 9:53
FirstGame_2_12,"Payload 532, Agility 314, Recharge Interval 6.18, cost 14195, Safety 192",steven z,10/17/13 9:53
FirstGame_3_12,"Payload 440N, 233 agility, 7.6 recharge, $13,775, and 179 for safety",amalia x,10/17/13 9:53
FirstGame_3_12,"One of our better designs had a payload of 638 N, agility of 290 deg/sec, recharge interval of 5.35 hours, cost of 13,925 and safety rating of 178",fletcher l,10/17/13 9:53
FirstGame_4_12,my group used peizoelectric and strain-gauge,cameron k,10/17/13 9:53
FirstGame_4_12,my group used peizoelectric and strain-gauge,cameron k,10/17/13 9:53
FirstGame_4_12,"so with steel, the prototypes generally were more expensive yet they excelled in payload capacity because of their strength. With aluminum, the prototypes generally cost the least and did well in most other areas besides payload. the composite material was the most well balanced, with cost being the only downside",cameron k,10/17/13 9:53
FirstGame_4_12,"so with steel, the prototypes generally were more expensive yet they excelled in payload capacity because of their strength. With aluminum, the prototypes generally cost the least and did well in most other areas besides payload. the composite material was the most well balanced, with cost being the only downside",cameron k,10/17/13 9:53
FirstGame_4_12,Piezoelectric & strain-gauge,tiffany x,10/17/13 9:53
FirstGame_5_12,I agree my team found ROM 3 to work the best in our models and I predict that we all found similar results with the other actuators,joseph k,10/17/13 9:53
FirstGame_5_12,@Joseph K: I don't think we need to test over ROM 4 or under ROM 3,luis t,10/17/13 9:53
FirstGame_1_12,"My prototype with ROM 4 had 528 for payload, 254 for agility, 6.85 for recharge, 12740 for cost and 197 for safety.",robert z,10/17/13 9:54
FirstGame_2_12,So Steven your problems were mostly with payload and the recharge right?,joseph h,10/17/13 9:54
FirstGame_3_12,@Maggie: That one sounds amazing!,brandon l,10/17/13 9:54
FirstGame_3_12,@Maggie: That one sounds amazing!,brandon l,10/17/13 9:54
FirstGame_3_12,"Fletcher and Amelia, do you have prototypes that at least meet all of the minimum specifications?",carl b,10/17/13 9:54
FirstGame_5_12,Just curious as to if electric worked better with any other ROMs,joseph k,10/17/13 9:54
FirstGame_5_12,@Christian: What ROM's were best for electric?,kevin g,10/17/13 9:54
FirstGame_1_12,"My prototype with ROM 4 had 536 payload, 314 agility, 6.40 recharge interval, 14315 cost, and 182 safety",akash v,10/17/13 9:55
FirstGame_1_12,"We should look at what material we want to use and then pick a few different options for the power source, actuator, control, and ROM components",jimmy i,10/17/13 9:55
FirstGame_1_12,Lets start with material. Is anyone opposed to Aluminum?,robert z,10/17/13 9:55
FirstGame_1_12,"If 6.85 is an acceptable level for the rest of our team, that design worked well and could be compared to the other top models in our new batch.",robert z,10/17/13 9:55
FirstGame_2_12,payload: 458.4,amelia n,10/17/13 9:55
FirstGame_2_12,I say that we pick the best of each material battery sensor and ROM then do a different actuator for each,joseph h,10/17/13 9:55
FirstGame_2_12,we should begin designing the next five since we will run short on time if we don't start now.,peter h,10/17/13 9:55
FirstGame_2_12,"Well, I did not think the recharge rate was that bad but definitely payload was an issue",steven z,10/17/13 9:55
FirstGame_3_12,I agree that one has a very good all around combination,carl b,10/17/13 9:55
FirstGame_4_12,"@Cameron: You seem to be recommending composite if the cost is otherwise relatively low, and aluminum if there is relatively high cost and high payload?",jordan l,10/17/13 9:55
FirstGame_5_12,I would say ROM 3 because of recharge interval,christian x,10/17/13 9:55
FirstGame_5_12,"I think lower ROM values have their advantages by increasing the recharge interval, decreasing cost greater saftey. Our best prototypes had 3 or 4 ROM.",connor f,10/17/13 9:55
FirstGame_1_12,I think aluminum is fine but i also liked composite,akash v,10/17/13 9:56
FirstGame_1_12,"Aluminum and Composite are good options. Steel can carry a big load, but it is heavy and weighs down on the recharge interval, and it is a costly option.",jimmy i,10/17/13 9:56
FirstGame_1_12,Yeah exactly. I was just about to say aluminum or composite,peter s,10/17/13 9:56
FirstGame_2_12,agility: 229.4 Recharge: 7.14 Cost: 13274 Safety:184.4,amelia n,10/17/13 9:56
FirstGame_2_12,The recharge had to be close to 7 didnt it? Or am I off on that,joseph h,10/17/13 9:56
FirstGame_2_12,Who hasn't discussed their actuator thus far?,peter h,10/17/13 9:56
FirstGame_3_12,Yeah but its agility level is on the low side,fletcher l,10/17/13 9:56
FirstGame_4_12,yes thats correct,cameron k,10/17/13 9:56
FirstGame_4_12,yes thats correct,cameron k,10/17/13 9:56
FirstGame_5_12,@Christian: I agree with that,connor f,10/17/13 9:56
FirstGame_5_12,Awesome so we can agree to keep the ROM at 3 for all of our prototypes?,joseph k,10/17/13 9:56
FirstGame_5_12,Artificial muscle worked best with ROM 3 and 4. However 4 lowered the recharge interval so 3 would be best,luis t,10/17/13 9:56
FirstGame_1_12,@Jimmy: I agree with that,akash v,10/17/13 9:57
FirstGame_1_12,I thought the NiCd was the best battery,akash v,10/17/13 9:57
FirstGame_1_12,yes i agree using both of the materials in the final prototypes,amirah u,10/17/13 9:57
FirstGame_1_12,We should use both aluminum and composite in our final 5 prototypes,jimmy i,10/17/13 9:57
FirstGame_1_12,I agree,peter s,10/17/13 9:57
FirstGame_1_12,Yeah id say NiCd,peter s,10/17/13 9:57
FirstGame_1_12,Ok what about battery?,robert z,10/17/13 9:57
FirstGame_1_12,I found NiCd best but LiPO was also a good option.,robert z,10/17/13 9:57
FirstGame_2_12,All we know from Arden for the hydraulics is a good payload,joseph h,10/17/13 9:57
FirstGame_2_12,Otherwise we know pretty much everything I would say,joseph h,10/17/13 9:57
FirstGame_2_12,"Joseph, that is partially correct yes",steven z,10/17/13 9:57
FirstGame_3_12,"Nah, that agility is between the two recommended amounts, and much above the minimum value.",brandon l,10/17/13 9:57
FirstGame_3_12,@Amalia: Do you think increasing the ROM on yours would help bring down the recharge and bring up the payload?,brandon l,10/17/13 9:57
FirstGame_3_12,"Nah, that agility is between the two recommended amounts, and much above the minimum value.",brandon l,10/17/13 9:57
FirstGame_3_12,@Amalia: Do you think increasing the ROM on yours would help bring down the recharge and bring up the payload?,brandon l,10/17/13 9:57
FirstGame_3_12,I agree and it is still above 200 degrees/sec,carl b,10/17/13 9:57
FirstGame_3_12,Well there are ones with much higher agility but they have a lover recharge interval and higher cost.,margaret n,10/17/13 9:57
FirstGame_3_12,*lower,margaret n,10/17/13 9:57
FirstGame_4_12,Our Group used NiCd,alexander b,10/17/13 9:57
FirstGame_4_12,yea NiCd was generally the best option,cameron k,10/17/13 9:57
FirstGame_4_12,yea NiCd was generally the best option,cameron k,10/17/13 9:57
FirstGame_4_12,"My group used both the LiPO and NiCd, but we found the NiCd was the superior one. It had better safety and agility.",mitchell h,10/17/13 9:57
FirstGame_4_12,What power source did everyone use?,mitchell h,10/17/13 9:57
FirstGame_5_12,I agree. NiCd seemed to be the most balanced with electric,christian x,10/17/13 9:57
FirstGame_5_12,Anyone have any thoughts on the power source?  MY previous group thought the NiCd battery worked best.,kevin g,10/17/13 9:57
FirstGame_5_12,It is cheap and effective,luis t,10/17/13 9:57
FirstGame_5_12,I also thought NiCd would work best,luis t,10/17/13 9:57
FirstGame_1_12,"I agree with the NiCd as the best, but LiPO as another good option",jimmy i,10/17/13 9:58
FirstGame_1_12,I think we should use NiCd for all of them then.  It will narrow our variables and we all seem to agree on it.,robert z,10/17/13 9:58
FirstGame_2_12,3 and 4,amelia n,10/17/13 9:58
FirstGame_2_12,Which ROM did you all use most often? I used 4.,joseph h,10/17/13 9:58
FirstGame_2_12,Will we each be making the batch or should one intern create them for the rest to attach to their notebook?,peter h,10/17/13 9:58
FirstGame_2_12,between 5.9 and 7.4 but 7 is obviously more preferrable,steven z,10/17/13 9:58
FirstGame_3_12,I'm pretty sure it would....all our prototypes had really low payloads (about 496 and below) but really high recharges (6.5 +),amalia x,10/17/13 9:58
FirstGame_5_12,Likewise,connor f,10/17/13 9:58
FirstGame_5_12,"Yes, my group also liked the NiCd battery best although the LiPO battery has the ability to make up for a low payload should we need that option",joseph k,10/17/13 9:58
FirstGame_1_12,@Robert: I agree,akash v,10/17/13 9:59
FirstGame_1_12,Thats a good idea,peter s,10/17/13 9:59
FirstGame_1_12,"Next, the actuator?",peter s,10/17/13 9:59
FirstGame_2_12,"Each of us should make one from our actuator if thats how we end up doing it, which I still say is the best option, then whoever does it last makes the batch",joseph h,10/17/13 9:59
FirstGame_3_12,So Maggie's and a higher-ROM Amalia's might be good options to try. What else might be good to try?,brandon l,10/17/13 9:59
FirstGame_3_12,So Maggie's and a higher-ROM Amalia's might be good options to try. What else might be good to try?,brandon l,10/17/13 9:59
FirstGame_3_12,We need to have a minimum of a 528N Payload,carl b,10/17/13 9:59
FirstGame_4_12,"In the final team batch my team used exclusively NiCd, although in our previous separate batches there was some dabbling into the other power sources.",jordan l,10/17/13 9:59
FirstGame_4_12,Hydrogen Pro Fuel Cell and NiCd,tiffany x,10/17/13 9:59
FirstGame_5_12,@Christian: you mentioned that the Electric actuator kept a good payload correct?,joseph k,10/17/13 9:59
FirstGame_5_12,I think we can just use the NiCd battery then it seems to be a good consensus,joseph k,10/17/13 9:59
FirstGame_5_12,What about sensors?,kevin g,10/17/13 9:59
FirstGame_1_12,ya lets do sensor first,akash v,10/17/13 10:00
FirstGame_1_12,What about sensor?,robert z,10/17/13 10:00
FirstGame_1_12,Actuators might need to be one of our main variables.  I found piezoelectric sensors to be best.,robert z,10/17/13 10:00
FirstGame_2_12,"payload:976.8, agility:234.8, recharge:5.982, cost:14,789, safety:204.8 those were the averages from our final batch.",arden f,10/17/13 10:00
FirstGame_2_12,"Yeah Joseph, I agree. However, I think we should choose a variable other than actuator to test in our exoskeletons.",peter h,10/17/13 10:00
FirstGame_4_12,"I don't think ROM needs to be shared, since that is overall dependent on the actuator after the control sensor and power source were balanced.",jordan l,10/17/13 10:00
FirstGame_4_12,Ok cool. So what does everyone think our finally should look like? I'm guessing the Actuator and Material are going to be the two most debated.,mitchell h,10/17/13 10:00
FirstGame_5_12,"My group tested strictly Piezoelectric, did anyone isolate the control sensor and see what that directly did to the features?",joseph k,10/17/13 10:00
FirstGame_5_12,despite being the most expensive we met cost standards in every prototype,joseph k,10/17/13 10:00
FirstGame_5_12,I liked the piezoelectric sensor but it is also the most expensive,luis t,10/17/13 10:00
FirstGame_1_12,I thought so too but strain gauge wasn't bad either but i felt piezoelectric was best,akash v,10/17/13 10:01
FirstGame_1_12,i would go for the piezoelectric,amirah u,10/17/13 10:01
FirstGame_1_12,"I thought piezoelectric was also  the best, with strain-gauge being a close second",jimmy i,10/17/13 10:01
FirstGame_1_12,"okay, piezoelectric worked well and so did strain gauge. I think we should test both",peter s,10/17/13 10:01
FirstGame_2_12,Thats why Im trying to see which of the other patrts everybody most preferred,joseph h,10/17/13 10:01
FirstGame_2_12,parts*,joseph h,10/17/13 10:01
FirstGame_2_12,Thank you Arden,joseph h,10/17/13 10:01
FirstGame_3_12,Brandon's should be good to test as well.,amalia x,10/17/13 10:01
FirstGame_3_12,"@Margaret: I think with Maggie's prototype, yours with a higher ROM and, mine we have 3 good prototypes",carl b,10/17/13 10:01
FirstGame_3_12,Well the design I suggested earlier meets all the minimum specifications but the only thing that is lower is the recharge interval but this is due to the series elastic actuator,fletcher l,10/17/13 10:01
FirstGame_3_12,What's the minimum agility we need to meet? Because I like Brandon's but the agility is low.,margaret n,10/17/13 10:01
FirstGame_4_12,"Does everyone want to share (in chat) a prototype (presumably a ""good"" one) and its specifications in order to examine the differences at each actuator's best?",jordan l,10/17/13 10:01
FirstGame_4_12,@Jordan: Agreed,mitchell h,10/17/13 10:01
FirstGame_4_12,Or we can just talk about which actuator we want and decided on the overall final later,mitchell h,10/17/13 10:01
FirstGame_5_12,My group switched between piezoelectric and Strain-gauge depending on what else we were using,kevin g,10/17/13 10:01
FirstGame_5_12,My group only tested one piezoelectric and mostly strain gauge. Strain gauge made the design less agile and increased the RPN number,luis t,10/17/13 10:01
FirstGame_1_12,That's good ^,jimmy i,10/17/13 10:02
FirstGame_2_12,ok so if we've created our new prototype how do we share it?,amelia n,10/17/13 10:02
FirstGame_2_12,"Yeah, hydraulic actuators are able to exert a lot of force.",arden f,10/17/13 10:02
FirstGame_2_12,It said in the into how the hyrdaulics would have a high payload because water cant be compressed too far,joseph h,10/17/13 10:02
FirstGame_2_12,Did anyone have an actuator that they thought was not even worth testing in our batch due to its shortcomings?,peter h,10/17/13 10:02
FirstGame_2_12,"arden, that is an extremely high payload",steven z,10/17/13 10:02
FirstGame_3_12,So do we want to double on some other peoples actuators?,carl b,10/17/13 10:02
FirstGame_5_12,I think piezoelectric is the way to go then,kevin g,10/17/13 10:02
FirstGame_1_12,because*,akash v,10/17/13 10:03
FirstGame_1_12,I dont know cuz I mean we only get 5 variations and I think we want to try our actuators more i feel,akash v,10/17/13 10:03
FirstGame_1_12,We can only test so many things as we have only 5 more prototypes.  What ROM values did you find to work best?,robert z,10/17/13 10:03
FirstGame_1_12,@Akash: I agree.,robert z,10/17/13 10:03
FirstGame_2_12,ok,amelia n,10/17/13 10:03
FirstGame_2_12,Amelia i will create a test can you let me know if you can see it and see if youre able to attach it to a notebook?,joseph h,10/17/13 10:03
FirstGame_2_12,"I dont think we can use the PAM because I dont see it getting a high enough payload,",joseph h,10/17/13 10:03
FirstGame_2_12,"I figured, considering hydraulics main purpose is to lift and support things",steven z,10/17/13 10:03
FirstGame_3_12,"The one I actually got results for was Steel/PFC/Electric/Piezoelectric/ROM1, I think if we test it again it should have higher ROM (4?, 6 seems too high based on another prototype with ROM 6 I had).",brandon l,10/17/13 10:03
FirstGame_3_12,"The one I actually got results for was Steel/PFC/Electric/Piezoelectric/ROM1, I think if we test it again it should have higher ROM (4?, 6 seems too high based on another prototype with ROM 6 I had).",brandon l,10/17/13 10:03
FirstGame_4_12,aren't we designing 5 new prototypes? why dont we design one of each actuator with the other factors being constant (decided by us to maximize potential),cameron k,10/17/13 10:03
FirstGame_4_12,aren't we designing 5 new prototypes? why dont we design one of each actuator with the other factors being constant (decided by us to maximize potential),cameron k,10/17/13 10:03
FirstGame_4_12,@Cameron: Good thought. I would agree that we do this.,mitchell h,10/17/13 10:03
FirstGame_4_12,"Although the PFC was expensive relative to the other power sources it ranked very well in terms of recharge interval and its RPN. On the other hand the NiCd battery had a better payload , costed less and had a relatively low RPN",tiffany x,10/17/13 10:03
FirstGame_5_12,"We used piezoelectric and strain gauge sensors, both performed well in payload and agility, but strain gauge had longer recharge and peizoelectric were expensive",connor f,10/17/13 10:03
FirstGame_5_12,I agree. Did anyone test with optic binary?,luis t,10/17/13 10:03
FirstGame_1_12,I thought ROM 4 was best but I think this depends on the type of actuator we use,akash v,10/17/13 10:04
FirstGame_1_12,"As for ROM, I found either 3 or 4 to be best.",robert z,10/17/13 10:04
FirstGame_2_12,yep I can see it!,amelia n,10/17/13 10:04
FirstGame_2_12,"yeah, no problem",amelia n,10/17/13 10:04
FirstGame_2_12,@Arden: So are you going to make a design with hydraulic ?,peter h,10/17/13 10:04
FirstGame_3_12,"So far I think we should test Brandons with ROM4, Maggies, and mine, but what about the other two?  We need to meet min specifications for everything",carl b,10/17/13 10:04
FirstGame_3_12,We should try to create designs that are balanced through out the categories but each design should still be some what different in its specifications,fletcher l,10/17/13 10:04
FirstGame_4_12,@Cameron: I believe it would be easier to choose an actuator if we saw some numbers to quantitatively compare them.,jordan l,10/17/13 10:04
FirstGame_4_12,So maybe everyone present their design prototype results in terms of which one succeeded most in meeting the concerns of the internal consultants....,tiffany x,10/17/13 10:04
FirstGame_1_12,"@Robert, I agree. even though it does depend on the actuators but i think most works best at rom 3 and 4",amirah u,10/17/13 10:05
FirstGame_2_12,Should we all just make the best design for our actuator and then just choose the best out of that?,joseph h,10/17/13 10:05
FirstGame_2_12,and alright so it doesnt matter who makes what we can all a=makea batch out of it,joseph h,10/17/13 10:05
FirstGame_2_12,NiCd,joseph h,10/17/13 10:05
FirstGame_2_12,Which battery did everyone find to be the best power source?,peter h,10/17/13 10:05
FirstGame_3_12,@Carl: Amalia's with higher ROM (it definitely DOES increase payload).,brandon l,10/17/13 10:05
FirstGame_3_12,@Carl: Amalia's with higher ROM (it definitely DOES increase payload).,brandon l,10/17/13 10:05
FirstGame_3_12,Amalia's with higher rom?,margaret n,10/17/13 10:05
FirstGame_4_12,"Well, if we are just going to put the same components on each actuator, it DOES seem that NiCd, aluminum and piezoelectric is the consensus.",jordan l,10/17/13 10:05
FirstGame_4_12,"I was thinking Aluminum, NiCd, and Photoelectric for the other factors.",mitchell h,10/17/13 10:05
FirstGame_4_12,@Jordan: Agreed.,tiffany x,10/17/13 10:05
FirstGame_5_12,"No, but in the original tests optic binary did use much less power",connor f,10/17/13 10:05
FirstGame_1_12,@Peter S: i agree,akash v,10/17/13 10:06
FirstGame_1_12,Yeah I think ROM just depends on what you are lacking when in testing. For example if we needed more payload we should go with 4 and if we needed more recharge we should go with 3,peter s,10/17/13 10:06
FirstGame_2_12,"We used NiCd, as well.",arden f,10/17/13 10:06
FirstGame_2_12,I say we use the niCd for each prototype then for sure,joseph h,10/17/13 10:06
FirstGame_2_12,With our actuator NiCd was without a doubt the best,steven z,10/17/13 10:06
FirstGame_3_12,"Yeah, we used a ROM3 for it so boosting it up will be a higher payload",amalia x,10/17/13 10:06
FirstGame_3_12,"Amalia, are you confident that a higher ROM will get you within the desired range of Payload?",carl b,10/17/13 10:06
FirstGame_4_12,yea I think that sounds good,cameron k,10/17/13 10:06
FirstGame_4_12,yea I think that sounds good,cameron k,10/17/13 10:06
FirstGame_4_12,I think that it does sound solid.,jordan l,10/17/13 10:06
FirstGame_4_12,"Does everyone want to create a new prototype with their actuator, those components, and a ROM of whatever is deemed most necessary to balance meeting consultants' concerns?",jordan l,10/17/13 10:06
FirstGame_4_12,Does that seem like a good plan then to everyone? Or do you want to try a different way?,mitchell h,10/17/13 10:06
FirstGame_4_12,Sounds good to me,tiffany x,10/17/13 10:06
FirstGame_1_12,I agree as well,jimmy i,10/17/13 10:07
FirstGame_1_12,"So, for the actuators, we could have one prototype with each actuator and then have the two additional prototypes be open for additional actuator prototypes",jimmy i,10/17/13 10:07
FirstGame_2_12,I think everyone is going to make one.  The test one I made and Amelias arent going into the batch.  Those were to see if it worked,joseph h,10/17/13 10:07
FirstGame_2_12,I just submitted mine so we should have the full batch,peter h,10/17/13 10:07
FirstGame_2_12,I believe we need arden and Peter to make a prototype,steven z,10/17/13 10:07
FirstGame_3_12,440N,amalia x,10/17/13 10:07
FirstGame_3_12,We also didn't use steel...so that boosts it too,amalia x,10/17/13 10:07
FirstGame_3_12,Just increasing the ROM from 4 to 6 and changing the material to steel boosted the payload by 250 N between two of my prototypes.,brandon l,10/17/13 10:07
FirstGame_3_12,Just increasing the ROM from 4 to 6 and changing the material to steel boosted the payload by 250 N between two of my prototypes.,brandon l,10/17/13 10:07
FirstGame_3_12,"Ok, so what about our 5th prototype?",carl b,10/17/13 10:07
FirstGame_3_12,What was Amalia's payload level?,fletcher l,10/17/13 10:07
FirstGame_4_12,Sounds good,alexander b,10/17/13 10:07
FirstGame_4_12,I can do it.,jordan l,10/17/13 10:07
FirstGame_4_12,What ROM then?,mitchell h,10/17/13 10:07
FirstGame_4_12,I'm thinking either 3 or 4,tiffany x,10/17/13 10:07
FirstGame_5_12,"My suggestion for our final 5 protoypes are 1: ROM 3, Pneumatic, NiCd, Piezoelectric, Aluminum 2: ROM 3, Pneumatic, NiCd, Strain Guage, Aluminum 3:ROM 3, Electric, NiCd, Piezoelectric, Aluminum 4:ROM 3, Electric, NiCd, Piezoelectric, Composite 5:ROM 3, Pneumatic, NiCd, Piezoelectric, Steel",joseph k,10/17/13 10:07
FirstGame_5_12,"I found one test that used the optic binary and the product was cheaper and had a longer recharge interval than a piezoelectric, but it also had a lower payload and wasn't as safe",kevin g,10/17/13 10:07
FirstGame_2_12,I can make one for series elastic now though,joseph h,10/17/13 10:08
FirstGame_2_12,I dont think the PAM will work out it might be best if we just make a different prototype for our fifth,joseph h,10/17/13 10:08
FirstGame_2_12,@Arden: Have you made your design yet?,peter h,10/17/13 10:08
FirstGame_3_12,7.60 hours,amalia x,10/17/13 10:08
FirstGame_3_12,A combination of steel and higher ROM might be horrible for the recharge though. What was your recharge at?,brandon l,10/17/13 10:08
FirstGame_3_12,A combination of steel and higher ROM might be horrible for the recharge though. What was your recharge at?,brandon l,10/17/13 10:08
FirstGame_3_12,Why don't we just increase the ROM and leave the material the same for Amalia's,fletcher l,10/17/13 10:08
FirstGame_4_12,thanks,cameron k,10/17/13 10:08
FirstGame_4_12,thanks,cameron k,10/17/13 10:08
FirstGame_4_12,"@Mitchell: The ROM is whatever you think would be most necessary for your actuator's agility, cost and safety needs.",jordan l,10/17/13 10:08
FirstGame_4_12,@Jordan: Thanks.,mitchell h,10/17/13 10:08
FirstGame_5_12,that way we can see exactly what the difference between Pneumatic and Electric is and how the change in control sensor and material will effect the performance,joseph k,10/17/13 10:08
FirstGame_1_12,Is there a way to increase payload without going to steel or going too high on ROM becuase my group already tested the prototype that we are suggesting and to test it twice would be a waste i feel,akash v,10/17/13 10:09
FirstGame_1_12,I think we should have actuator and ROM as our two variables.,robert z,10/17/13 10:09
FirstGame_2_12,"ok so once everyone (besides me) has submitted there designs then we make them into a batch, and from there we make it into a notebook entry, correct?",amelia n,10/17/13 10:09
FirstGame_2_12,why arent you making one,steven z,10/17/13 10:09
FirstGame_3_12,Ah. 7.6. Nothing to worry about there. Steel and ROM wouldn't put a large enough dent in that.,brandon l,10/17/13 10:09
FirstGame_3_12,That would also be good. Maybe for a fifth we could do the steel and nonsteel?,brandon l,10/17/13 10:09
FirstGame_3_12,Ah. 7.6. Nothing to worry about there. Steel and ROM wouldn't put a large enough dent in that.,brandon l,10/17/13 10:09
FirstGame_3_12,That would also be good. Maybe for a fifth we could do the steel and nonsteel?,brandon l,10/17/13 10:09
FirstGame_3_12,What is the minimum recharge interval needed in our designs?,fletcher l,10/17/13 10:09
FirstGame_4_12,My prototype has been created.,jordan l,10/17/13 10:09
FirstGame_5_12,I think that's good.,christian x,10/17/13 10:09
FirstGame_5_12,@Connor: any suggestions or do you think we're good to make this batch?,joseph k,10/17/13 10:09
FirstGame_5_12,I like it,kevin g,10/17/13 10:09
FirstGame_5_12,@Joseph K: That sounds good to me,luis t,10/17/13 10:09
FirstGame_1_12,i think it is more important to test on various actuators than to try and vary the other aspects?,amirah u,10/17/13 10:10
FirstGame_1_12,We need to set 3 variables so we can compare actuators.,robert z,10/17/13 10:10
FirstGame_2_12,Pam doesn't have a high enough payload @steven,amelia n,10/17/13 10:10
FirstGame_2_12,Im sorry Amelia its nothing against you that Im saying is the problem,joseph h,10/17/13 10:10
FirstGame_2_12,But yeah that is the idea,joseph h,10/17/13 10:10
FirstGame_2_12,Wait!,joseph h,10/17/13 10:10
FirstGame_2_12,Okay Ill put the batch together for our notebooks,peter h,10/17/13 10:10
FirstGame_3_12,Minimum recharge is 5.9 hours.,brandon l,10/17/13 10:10
FirstGame_3_12,That one sounds good too.,brandon l,10/17/13 10:10
FirstGame_3_12,Minimum recharge is 5.9 hours.,brandon l,10/17/13 10:10
FirstGame_3_12,That one sounds good too.,brandon l,10/17/13 10:10
FirstGame_3_12,"I also have another prototype with 560N, 260deg/sec, 6.65hours, $13,460, and 202 safety",carl b,10/17/13 10:10
FirstGame_4_12,"My prototype has been created ""PAM Prototype""",tiffany x,10/17/13 10:10
FirstGame_2_12,I see four,amelia n,10/17/13 10:11
FirstGame_2_12,We only have three designs,joseph h,10/17/13 10:11
FirstGame_2_12,We still need a hydraulic one and the test one I made originally that says test for new team isnt one,joseph h,10/17/13 10:11
FirstGame_2_12,What?,peter h,10/17/13 10:11
FirstGame_2_12,I see that we have five,peter h,10/17/13 10:11
FirstGame_2_12,the last four are ready go ahead and makeit,steven z,10/17/13 10:11
FirstGame_3_12,But we don't need to actually test it if we know what it is already and don't want to make any specific changes.,brandon l,10/17/13 10:11
FirstGame_3_12,But we don't need to actually test it if we know what it is already and don't want to make any specific changes.,brandon l,10/17/13 10:11
FirstGame_3_12,"So for our final 5 prototypes: Amalia's with higher ROM and steel, Brandon's with ROM 4, Margaret's, and my 2 prototypes?",carl b,10/17/13 10:11
FirstGame_3_12,What about the safety rating isn't that pretty high?,fletcher l,10/17/13 10:11
FirstGame_3_12,We should create our redds so we can put them in a batch.,margaret n,10/17/13 10:11
FirstGame_4_12,mines done,cameron k,10/17/13 10:11
FirstGame_4_12,mines done,cameron k,10/17/13 10:11
FirstGame_4_12,My is created too.,mitchell h,10/17/13 10:11
FirstGame_5_12,I've already done 1 and 2,joseph k,10/17/13 10:11
FirstGame_5_12,Does everyone want to make one in REDD?  I'll do number 5,kevin g,10/17/13 10:11
FirstGame_1_12,I wish we knew about the other 2 actuators,akash v,10/17/13 10:12
FirstGame_1_12,"I think we should use aluminum, NiCd, and piezoelectric for our set variables. Then we can compare some of the actuators.",robert z,10/17/13 10:12
FirstGame_2_12,"We can use Amelias that she put in, maybe all the other good qualities for hers will outweigh the payload",joseph h,10/17/13 10:12
FirstGame_2_12,Thats what I was planning on,peter h,10/17/13 10:12
FirstGame_3_12,Sounds good to me.,amalia x,10/17/13 10:12
FirstGame_3_12,"I'm thinking any designs that are already good should be put in REDD but not be submitted as the team batch, so that we can actually test something by submitting it?",brandon l,10/17/13 10:12
FirstGame_3_12,"I'm thinking any designs that are already good should be put in REDD but not be submitted as the team batch, so that we can actually test something by submitting it?",brandon l,10/17/13 10:12
FirstGame_4_12,I am done,alexander b,10/17/13 10:12
FirstGame_5_12,Final Final 1 2 3 etc,joseph k,10/17/13 10:12
FirstGame_5_12,What are you using for titles?,kevin g,10/17/13 10:12
FirstGame_1_12,Guys we need to pick our prototypes.,robert z,10/17/13 10:13
FirstGame_2_12,Yep!,amelia n,10/17/13 10:13
FirstGame_2_12,Alright just making sure everything is on the same page,joseph h,10/17/13 10:13
FirstGame_2_12,Okay everyone able to see  the batch?,peter h,10/17/13 10:13
FirstGame_2_12,"okay good job, now we all have to sum up our points in our notebooks on each actuator correct?",steven z,10/17/13 10:13
FirstGame_4_12,The batch is created.,jordan l,10/17/13 10:13
FirstGame_1_12,So what attributes are we thinking of maximizing?,jimmy i,10/17/13 10:14
FirstGame_2_12,Yeah stephen.  And how participated and that too,joseph h,10/17/13 10:14
FirstGame_3_12,"Unless we want specific changes to Carl's or Maggie's, they should be put into REDD but not submitted. Is there anything to change about those three?",brandon l,10/17/13 10:14
FirstGame_3_12,"Unless we want specific changes to Carl's or Maggie's, they should be put into REDD but not submitted. Is there anything to change about those three?",brandon l,10/17/13 10:14
